"Track URI","Track Name","Album Name","Artist Name(s)","Release Date","Duration (ms)","Popularity","Explicit","Genres","Record Label","Danceability","Energy","Key","Loudness","Mode","Speechiness","Acousticness","Instrumentalness","Liveness","Valence","Tempo","Time Signature"
"spotify:track:2b41HNdhuohLoIgi27Qz3l","Don't Blame Me","No More Tears (Expanded Edition)","Ozzy Osbourne","1991-09-17","300499","44","False","metal, rock","Epic","0.586","0.933","6","-5.41","1","0.0572","0.000435","0.000117","0.0607","0.45","119.191","4"
"spotify:track:3YLMkQJQXf7IUrZY8RdSfk","Party with the Animals","No More Tears (Expanded Edition)","Ozzy Osbourne","1991-09-17","258028","42","False","metal, rock","Epic","0.448","0.963","8","-4.895","1","0.0569","0.00458","6.91E-6","0.0623","0.416","91.565","4"
"spotify:track:5OBTc2Ax0KatvCY8MO20W4","Crying In The Rain - 1987 Version / 2018 Remaster","Whitesnake (2018 Remaster)","Whitesnake","1987-03-23","337637","50","False","metal, rock","Craft Recordings","0.199","0.896","4","-7.766","0","0.105","0.000462","2.39E-5","0.364","0.218","128.26","3"
"spotify:track:1XnEimLNi4YsmImAD0uJeQ","Bad Boys - 2018 Remaster","Whitesnake (2018 Remaster)","Whitesnake","1987-03-23","246122","44","False","metal, rock","Craft Recordings","0.342","0.942","7","-8.633","1","0.0716","0.000302","0.000446","0.212","0.17","151.256","4"
"spotify:track:64F9aY986BCYXU483kYs8F","Still Of The Night - 2018 Remaster","Whitesnake (2018 Remaster)","Whitesnake","1987-03-23","397768","43","False","metal, rock","Craft Recordings","0.334","0.835","4","-8.065","0","0.0495","0.00212","0.00111","0.157","0.279","100.262","4"
"spotify:track:58z9sfHe9s9zTvYGKehCWM","Here I Go Again - 1987 Version / 2018 Remaster","Whitesnake (2018 Remaster)","Whitesnake","1987-03-23","275395","71","False","metal, rock","Craft Recordings","0.148","0.808","7","-7.299","1","0.0432","0.0113","0.00015","0.166","0.246","88.618","4"
"spotify:track:2oBLGA6eRLM9SXHZAknnvR","Give Me All Your Love - 2018 Remaster","Whitesnake (2018 Remaster)","Whitesnake","1987-03-23","208133","52","False","metal, rock","Craft Recordings","0.382","0.931","9","-6.94","0","0.0946","0.001","5.84E-5","0.0806","0.174","102.57","1"
"spotify:track:6QyWVCLASvvtpKD0KJZs5e","Is This Love - 2018 Remaster","Whitesnake (2018 Remaster)","Whitesnake","1987-03-23","284496","78","False","metal, rock","Craft Recordings","0.44","0.752","0","-7.823","1","0.0331","0.0505","0","0.222","0.439","89.907","4"
"spotify:track:7lZ2FUn7mxLdmHPzPthOLR","Children Of The Night - 2018 Remaster","Whitesnake (2018 Remaster)","Whitesnake","1987-03-23","262746","41","False","metal, rock","Craft Recordings","0.407","0.939","0","-8.112","1","0.0843","0.000255","0.00188","0.273","0.136","145.37","4"
"spotify:track:3s4UtJ2hX5ByejJcYDEjqh","Straight For The Heart - 2018 Remaster","Whitesnake (2018 Remaster)","Whitesnake","1987-03-23","216994","38","False","metal, rock","Craft Recordings","0.295","0.952","7","-7.391","1","0.0674","0.00426","7.11E-5","0.0568","0.209","90.794","4"
"spotify:track:0a5goscq3hSBnGu1oRKCaC","Don't Turn Away - 2018 Remaster","Whitesnake (2018 Remaster)","Whitesnake","1987-03-23","306423","38","False","metal, rock","Craft Recordings","0.251","0.776","7","-8.468","1","0.0423","0.00182","3.07E-5","0.0932","0.241","86.394","4"
"spotify:track:1Evbuka9063rdPYflRJ7q3","Looking For Love - 2018 Remaster","Whitesnake (2018 Remaster)","Whitesnake","1987-03-23","391078","53","False","metal, rock","Craft Recordings","0.361","0.811","4","-9.214","0","0.0762","0.00535","0.000172","0.334","0.224","130.381","4"
"spotify:track:0JcLAEJWn4osmGiZxMMc2k","You're Gonna Break My Heart Again - 2018 Remaster","Whitesnake (2018 Remaster)","Whitesnake","1987-03-23","252963","38","False","metal, rock","Craft Recordings","0.324","0.894","2","-8.441","0","0.0797","0.00105","6.64E-6","0.11","0.23","147.567","4"
"spotify:track:0Q9kIg9o8w1XKepXWmDUmT","New York","Addison","Addison Rae","2025-06-06","152495","67","False","pop","Columbia","0.596","0.625","9","-8.783","0","0.0962","0.0299","7.33E-6","0.239","0.28","148.005","4"
"spotify:track:6ouhsRJ7gExB7LCYjITk4Y","Diet Pepsi","Addison","Addison Rae","2025-06-06","169697","80","False","pop","Columbia","0.668","0.56","10","-6.54","1","0.0416","0.499","0.00661","0.0953","0.82","150.066","4"
"spotify:track:0yKuz6SU0TN3ViDaydV9ti","Money is Everything","Addison","Addison Rae","2025-06-06","122579","67","False","pop","Columbia","0.604","0.539","1","-8.378","0","0.0318","0.00279","0.0132","0.129","0.512","147.927","4"
"spotify:track:3kDO0ttXrVCWbKCS3sQeC1","Aquamarine","Addison","Addison Rae","2025-06-06","162814","71","False","pop","Columbia","0.569","0.828","7","-8.267","0","0.0326","0.0752","0.0259","0.095","0.687","112.034","4"
"spotify:track:3EYDZ99D1QHq2QoBBjJu22","Lost & Found","Addison","Addison Rae","2025-06-06","48347","58","False","pop","Columbia","0.339","0.337","0","-13.704","0","0.0387","0.835","0.96","0.101","0.435","91.038","4"
"spotify:track:7KwPWmB1gA9zRubseJ7OB2","High Fashion","Addison","Addison Rae","2025-06-06","198172","68","True","pop","Columbia","0.53","0.662","0","-9.58","0","0.0349","0.0441","0.0307","0.372","0.18","91.015","4"
"spotify:track:6RbbysHL9wr8gTRhBlYBbq","Summer Forever","Addison","Addison Rae","2025-06-06","227735","65","False","pop","Columbia","0.648","0.47","11","-8.017","0","0.0279","0.617","0.00179","0.129","0.462","122.003","4"
"spotify:track:3UDqYP3Sa9phBFAATXOixA","In The Rain","Addison","Addison Rae","2025-06-06","213960","67","False","pop","Columbia","0.703","0.659","7","-8.473","0","0.0448","0.136","0.00252","0.149","0.357","119.043","4"
"spotify:track:7B3BwNecBhKvNwSMOOl7Gk","Fame is a Gun","Addison","Addison Rae","2025-06-06","183237","88","False","pop","Columbia","0.692","0.399","3","-7.325","0","0.035","0.165","0.00109","0.1","0.411","137.976","4"
"spotify:track:01fzY6YKwKQ3LxCpIP6buB","Times Like These","Addison","Addison Rae","2025-06-06","232597","66","False","pop","Columbia","0.622","0.627","7","-8.07","1","0.0276","0.583","0.0552","0.11","0.248","109.982","4"
"spotify:track:6ZgUTCrKgFkIsobRRoroFr","Life's No Fun Through Clear Waters","Addison","Addison Rae","2025-06-06","57013","57","False","pop","Columbia","0.186","0.233","1","-16.157","0","0.0288","0.694","0.0515","0.283","0.256","58.732","5"
"spotify:track:3H6xZgwRZx8McVUJzmMxWe","Headphones On","Addison","Addison Rae","2025-06-06","240308","71","False","pop","Columbia","0.605","0.819","6","-7.041","0","0.04","0.0236","0.0166","0.149","0.854","94.01","4"
"spotify:track:1rGuZ6e4I2sVcFWuiLRE8K","Why Love","Maybe Happy Ending (Original Broadway Cast Recording)","Dez Duron;Will Aronson;Hue Park","2025-03-14","92861","44","False","musicales","Ghostlight Records/Rhino","0.534","0.203","9","-14.82","1","0.0376","0.915","0.000129","0.337","0.324","56.731","4"
"spotify:track:1WfV3Wi2w6eZQujaSjOVUa","World Within My Room","Maybe Happy Ending (Original Broadway Cast Recording)","Darren Criss;Will Aronson;Hue Park","2025-03-14","316041","43","False","musicales","Ghostlight Records/Rhino","0.48","0.373","4","-12.184","1","0.0426","0.909","2.19E-6","0.247","0.571","119.522","4"
"spotify:track:777pHs1NWeIjnJVpmjy061","The Way That It Has to Be","Maybe Happy Ending (Original Broadway Cast Recording)","Helen J Shen;The Retired Helperbots;Will Aronson;Hue Park","2025-03-14","136894","44","False","musicales","Ghostlight Records/Rhino","0.633","0.435","8","-8.072","1","0.0332","0.93","1.76E-5","0.136","0.326","137.891","4"
"spotify:track:5AKHyt6LSHYiDIEcjJPkol","Charger Exchange Ballet - Instrumental","Maybe Happy Ending (Original Broadway Cast Recording)","Maybe Happy Ending Original Broadway Orchestra;Will Aronson;Hue Park","2025-03-14","97690","40","False","musicales","Ghostlight Records/Rhino","0.788","0.218","7","-14.181","1","0.0404","0.751","0.0936","0.101","0.802","120.05","4"
"spotify:track:1Jqeu2dphvrsfRNvBMYo59","Where You Belong","Maybe Happy Ending (Original Broadway Cast Recording)","Darren Criss;Marcus Choi;Will Aronson;Hue Park","2025-03-14","216593","44","False","musicales","Ghostlight Records/Rhino","0.328","0.247","5","-12.356","1","0.0321","0.877","2.74E-5","0.113","0.365","92.883","4"
"spotify:track:0LQIxIKR7RpgkzKxpITkmA","Tell Me About Fireflies, Please - Instrumental","Maybe Happy Ending (Original Broadway Cast Recording)","Helen J Shen;Will Aronson;Hue Park","2025-03-14","47300","39","False","musicales","Ghostlight Records/Rhino","0.369","0.386","2","-13.931","1","0.0524","0.939","0.00608","0.118","0.0358","81.798","3"
"spotify:track:7CNLjcwqBpKLyDPTSmSuCD","Hitting the Road, Pt. 1","Maybe Happy Ending (Original Broadway Cast Recording)","Helen J Shen;Darren Criss;Will Aronson;Hue Park","2025-03-14","100448","42","False","musicales","Ghostlight Records/Rhino","0.758","0.434","7","-8.401","1","0.125","0.744","0","0.15","0.72","140.839","4"
"spotify:track:5up1bRxoRSpLSR1OPHPafO","Goodbye, My Room","Maybe Happy Ending (Original Broadway Cast Recording)","Darren Criss;Helen J Shen;Will Aronson;Hue Park","2025-03-14","137245","43","False","musicales","Ghostlight Records/Rhino","0.473","0.158","7","-12.499","1","0.0334","0.881","0","0.47","0.356","121.051","3"
"spotify:track:53d8M7afmHNykAKD7wlEI4","Hitting the Road, Pt. 2","Maybe Happy Ending (Original Broadway Cast Recording)","Helen J Shen;Darren Criss;Will Aronson;Hue Park","2025-03-14","51565","41","False","musicales","Ghostlight Records/Rhino","0.749","0.637","2","-6.538","1","0.0936","0.674","0","0.0464","0.242","140.084","1"
"spotify:track:2unUEpRfYNVGj0L3JPaOw1","The Rainy Day We Met (from Maybe Happy Ending) - Original Broadway Cast Recording","Maybe Happy Ending (Original Broadway Cast Recording)","Darren Criss;Helen J Shen;Will Aronson;Hue Park","2025-03-14","213280","45","False","musicales","Ghostlight Records/Rhino","0.577","0.297","0","-10.32","1","0.0397","0.829","0","0.346","0.258","120.478","4"
"spotify:track:7aWb4YAee5kr629JQvWc8g","Jenny (from Maybe Happy Ending) - Original Broadway Cast Recording","Maybe Happy Ending (Original Broadway Cast Recording)","Dez Duron;Will Aronson;Hue Park","2025-03-14","95336","40","False","musicales","Ghostlight Records/Rhino","0.534","0.426","1","-8.574","1","0.046","0.634","0","0.112","0.522","84.854","4"
"spotify:track:2ZatjMPJln760ocOzEDMq9","How to Be Not Alone","Maybe Happy Ending (Original Broadway Cast Recording)","Helen J Shen;Will Aronson;Hue Park","2025-03-14","172554","43","False","musicales","Ghostlight Records/Rhino","0.505","0.2","1","-12.224","1","0.0363","0.881","7.23E-6","0.108","0.106","119.925","4"
"spotify:track:3iBaSc518GyKdX5lUdnOge","Hitting the Road, Pt. 3","Maybe Happy Ending (Original Broadway Cast Recording)","Darren Criss;Helen J Shen;Will Aronson;Hue Park","2025-03-14","134181","40","False","musicales","Ghostlight Records/Rhino","0.518","0.553","2","-9.201","1","0.0863","0.53","2.02E-6","0.121","0.155","138.465","4"
"spotify:track:0rXAJZxguGnzeByrUMTwbR","What I Learned from People","Maybe Happy Ending (Original Broadway Cast Recording)","Helen J Shen;Will Aronson;Hue Park","2025-03-14","143422","41","False","musicales","Ghostlight Records/Rhino","0.313","0.332","2","-9.193","1","0.0477","0.809","0","0.123","0.269","173.187","3"
"spotify:track:0PSweIlmLnhJsk1OjrDuvW","Why Love: James's Piano Solo - Instrumental","Maybe Happy Ending (Original Broadway Cast Recording)","Maybe Happy Ending Original Broadway Orchestra;Will Aronson;Hue Park","2025-03-14","98821","39","False","musicales","Ghostlight Records/Rhino","0.37","0.0892","2","-18.321","1","0.0382","0.98","0.742","0.0918","0.108","91.524","4"
"spotify:track:2r7XWE2A81PGnR5Hdl8f9M","Chasing Fireflies - Instrumental","Maybe Happy Ending (Original Broadway Cast Recording)","Maybe Happy Ending Original Broadway Orchestra;Will Aronson;Hue Park","2025-03-14","87154","38","False","musicales","Ghostlight Records/Rhino","0.328","0.301","6","-13.517","0","0.0317","0.943","0.0424","0.125","0.0903","125.544","4"
"spotify:track:4kDznaCYUIVf3O2k0C2Hy3","Never Fly Away","Maybe Happy Ending (Original Broadway Cast Recording)","Darren Criss;Helen J Shen;Will Aronson;Hue Park","2025-03-14","160268","41","False","musicales","Ghostlight Records/Rhino","0.525","0.169","5","-13.899","1","0.0353","0.783","3.16E-6","0.63","0.218","119.62","3"
"spotify:track:1zPprT4Q9CriBkLquTrgWZ","A Sentimental Person","Maybe Happy Ending (Original Broadway Cast Recording)","Dez Duron;Will Aronson;Hue Park","2025-03-14","140055","41","False","musicales","Ghostlight Records/Rhino","0.46","0.167","2","-12.364","0","0.0288","0.875","0","0.319","0.377","108.421","5"
"spotify:track:4l9Y925x9oZSD0njqv8Vql","When You're in Love","Maybe Happy Ending (Original Broadway Cast Recording)","Helen J Shen;Darren Criss;Will Aronson;Hue Park","2025-03-14","162700","43","False","musicales","Ghostlight Records/Rhino","0.284","0.226","9","-9.281","1","0.0382","0.896","0","0.0764","0.224","83.422","4"
"spotify:track:47jOHXqxmQ8Y0zY3CQmy8t","Touch Sequence - Instrumental","Maybe Happy Ending (Original Broadway Cast Recording)","Maybe Happy Ending Original Broadway Orchestra;Will Aronson;Hue Park","2025-03-14","105152","37","False","musicales","Ghostlight Records/Rhino","0.181","0.144","7","-14.975","1","0.0315","0.8","0.678","0.099","0.0359","95.042","4"
"spotify:track:4KdRGMIQRg1FqdBryTKBWq","Then I Can Let You Go","Maybe Happy Ending (Original Broadway Cast Recording)","Darren Criss;Helen J Shen;Dez Duron;Will Aronson;Hue Park","2025-03-14","187430","40","False","musicales","Ghostlight Records/Rhino","0.443","0.248","8","-12.121","1","0.0306","0.826","2.36E-6","0.116","0.349","133.519","3"
"spotify:track:6MfBeCFsv0eWHyPcTaN2Ik","Goodbye, My Room (Reprise)","Maybe Happy Ending (Original Broadway Cast Recording)","Darren Criss;Helen J Shen;Will Aronson;Hue Park","2025-03-14","132768","39","False","musicales","Ghostlight Records/Rhino","0.458","0.232","7","-15.131","1","0.0696","0.707","0","0.104","0.234","84.425","4"
"spotify:track:0JpUwZFX0wDJEangcWDKUN","Maybe Happy Ending","Maybe Happy Ending (Original Broadway Cast Recording)","Darren Criss;Helen J Shen;Will Aronson;Hue Park","2025-03-14","159819","41","False","musicales","Ghostlight Records/Rhino","0.325","0.159","10","-12.76","1","0.0407","0.831","0","0.138","0.171","173.351","4"
"spotify:track:4f1Go0JsBn7BEtyRvQ5nLj","Memory Sequence - Instrumental","Maybe Happy Ending (Original Broadway Cast Recording)","Maybe Happy Ending Original Broadway Orchestra;Will Aronson;Hue Park","2025-03-14","136052","38","False","musicales","Ghostlight Records/Rhino","0.325","0.232","8","-13.731","1","0.0309","0.576","0.023","0.115","0.0536","111.318","3"
"spotify:track:7iTGLGmAMAMo3QEJqsBp4E","Why Love (Reprise)","Maybe Happy Ending (Original Broadway Cast Recording)","Dez Duron;Will Aronson;Hue Park","2025-03-14","65832","37","False","musicales","Ghostlight Records/Rhino","0.535","0.229","9","-13.888","1","0.043","0.913","0.00316","0.187","0.376","122.153","4"
"spotify:track:2zTBrV4pJ0EOt7sn4aj0cJ","Finale","Maybe Happy Ending (Original Broadway Cast Recording)","Darren Criss;Helen J Shen;Dez Duron;Marcus Choi;The Retired Helperbots;Will Aronson;Hue Park","2025-03-14","107971","37","False","musicales","Ghostlight Records/Rhino","0.472","0.206","7","-14.884","1","0.0525","0.826","0.000586","0.101","0.11","66.225","4"
"spotify:track:000bu1LLsjmTTnWzXtatx5","Why Love (Live in Amsterdam, May 1948) - Bonus Track","Maybe Happy Ending (Original Broadway Cast Recording)","The Gil Brentley Jazz Orchestra;Will Aronson;Hue Park","2025-03-14","205980","35","False","musicales","Ghostlight Records/Rhino","0.378","0.136","10","-17.823","1","0.0362","0.781","0.0423","0.695","0.161","119.444","4"
"spotify:track:43rA71bccXFGD4C8GOpIlN","I Forgot That You Existed","Lover","Taylor Swift","2019-08-23","170640","72","False","pop","Taylor Swift","0.664","0.316","5","-10.345","1","0.519","0.298","2.03E-6","0.0812","0.541","92.875","4"
"spotify:track:1BxfuPKGuaTgP7aM0Bbdwr","Cruel Summer","Lover","Taylor Swift","2019-08-23","178426","90","False","pop","Taylor Swift","0.552","0.702","9","-5.707","1","0.157","0.117","2.06E-5","0.105","0.564","169.994","4"
"spotify:track:1dGr1c8CrMLDpV6mPbImSI","Lover","Lover","Taylor Swift","2019-08-23","221306","86","False","pop","Taylor Swift","0.359","0.543","7","-7.582","1","0.0919","0.492","1.58E-5","0.118","0.453","68.534","4"
"spotify:track:3RauEVgRgj1IuWdJ9fDs70","The Man","Lover","Taylor Swift","2019-08-23","190360","79","False","pop","Taylor Swift","0.777","0.658","0","-5.191","1","0.054","0.0767","0","0.0901","0.633","110.048","4"
"spotify:track:3pHkh7d0lzM2AldUtz2x37","The Archer","Lover","Taylor Swift","2019-08-23","211240","76","False","pop","Taylor Swift","0.292","0.574","0","-9.375","1","0.0401","0.12","0.00569","0.0663","0.166","124.344","4"
"spotify:track:2YWtcWi3a83pdEg3Gif4Pd","I Think He Knows","Lover","Taylor Swift","2019-08-23","173386","70","False","pop","Taylor Swift","0.897","0.366","0","-8.029","1","0.0569","0.00889","0.000353","0.0715","0.416","100.003","4"
"spotify:track:214nt20w5wOxJnY462klLw","Miss Americana & The Heartbreak Prince","Lover","Taylor Swift","2019-08-23","234146","76","False","pop","Taylor Swift","0.662","0.747","11","-6.926","0","0.0736","0.028","0.00615","0.138","0.487","150.088","4"
"spotify:track:4y5bvROuBDPr5fuwXbIBZR","Paper Rings","Lover","Taylor Swift","2019-08-23","222400","78","False","pop","Taylor Swift","0.811","0.719","9","-6.553","1","0.0497","0.0129","1.36E-5","0.0742","0.865","103.979","4"
"spotify:track:12M5uqx0ZuwkpLp5rJim1a","Cornelia Street","Lover","Taylor Swift","2019-08-23","287266","75","False","pop","Taylor Swift","0.824","0.624","0","-9.728","1","0.0827","0.781","0.000189","0.1","0.248","102.012","4"
"spotify:track:2dgFqt3w9xIQRjhPtwNk3D","Death By A Thousand Cuts","Lover","Taylor Swift","2019-08-23","198533","72","False","pop","Taylor Swift","0.712","0.732","4","-6.754","1","0.0629","0.454","0","0.319","0.313","94.071","4"
"spotify:track:1LLXZFeAHK9R4xUramtUKw","London Boy","Lover","Taylor Swift","2019-08-23","190240","73","False","pop","Taylor Swift","0.695","0.71","1","-6.639","1","0.05","0.0246","0.000104","0.133","0.557","157.925","4"
"spotify:track:4AYtqFyFbX0Xkc2wtcygTr","Soon You’ll Get Better (feat. The Chicks)","Lover","Taylor Swift;The Chicks","2019-08-23","201586","65","False","pop","Taylor Swift","0.433","0.182","0","-12.566","1","0.0641","0.907","0","0.123","0.421","207.476","4"
"spotify:track:5hQSXkFgbxjZo9uCwd11so","False God","Lover","Taylor Swift","2019-08-23","200306","75","False","pop","Taylor Swift","0.739","0.32","11","-10.862","0","0.239","0.736","0.000147","0.111","0.351","79.97","4"
"spotify:track:6RRNNciQGZEXnqk8SQ9yv5","You Need To Calm Down","Lover","Taylor Swift","2019-08-23","171360","77","False","pop","Taylor Swift","0.771","0.671","2","-5.617","1","0.0553","0.00929","0","0.0637","0.714","85.026","4"
"spotify:track:1SymEzIT3H8UZfibCs3TYi","Afterglow","Lover","Taylor Swift","2019-08-23","223293","74","False","pop","Taylor Swift","0.756","0.449","9","-8.746","1","0.0344","0.13","0","0.114","0.399","111.011","4"
"spotify:track:2Rk4JlNc2TPmZe2af99d45","ME! (feat. Brendon Urie of Panic! At The Disco)","Lover","Taylor Swift;Brendon Urie;Panic! At The Disco","2019-08-23","193000","74","False","pop","Taylor Swift","0.61","0.83","0","-4.105","1","0.0571","0.033","0","0.118","0.728","182.162","4"
"spotify:track:1SmiQ65iSAbPto6gPFlBYm","It’s Nice To Have A Friend","Lover","Taylor Swift","2019-08-23","150440","63","False","pop","Taylor Swift","0.737","0.175","10","-9.912","1","0.0401","0.971","0.000337","0.171","0.545","70.008","4"
"spotify:track:1fzAuUVbzlhZ1lJAx9PtY6","Daylight","Lover","Taylor Swift","2019-08-23","293453","81","False","pop","Taylor Swift","0.557","0.496","0","-9.602","1","0.0563","0.808","0.000173","0.0772","0.265","149.983","4"
"spotify:track:6vRvqf5N1ZfCfG67s7EXH1","De Selby (Part 1)","Unreal Unearth","Hozier","2023-08-18","219693","49","False","indie","Rubyworks / Universal-Island Records Ltd","0.366","0.17","8","-14.766","0","0.0363","0.817","0.0065","0.141","0.148","69.503","4"
"spotify:track:0NiWSr6RZQQKWH2yG7fnrC","De Selby (Part 2)","Unreal Unearth","Hozier","2023-08-18","227826","56","False","indie","Rubyworks / Universal-Island Records Ltd","0.601","0.86","6","-5.374","0","0.0653","0.08","0.000369","0.189","0.65","161.96","4"
"spotify:track:7M62aDkiSepRVEb32T9IO4","First Time","Unreal Unearth","Hozier","2023-08-18","233173","54","False","indie","Rubyworks / Universal-Island Records Ltd","0.432","0.651","1","-7.162","1","0.069","0.182","6.4E-5","0.105","0.484","79.418","4"
"spotify:track:6bueV7zlPwN6eyhSan67Wb","Francesca","Unreal Unearth","Hozier","2023-08-18","270066","61","False","indie","Rubyworks / Universal-Island Records Ltd","0.303","0.583","2","-7.217","1","0.0344","0.000232","1.61E-6","0.117","0.184","177.98","4"
"spotify:track:3zsTgPLNF9uEPjwu9jbKaU","I, Carrion (Icarian)","Unreal Unearth","Hozier","2023-08-18","196613","55","False","indie","Rubyworks / Universal-Island Records Ltd","0.364","0.172","0","-14.983","1","0.0347","0.814","0.0358","0.0844","0.2","79.834","4"
"spotify:track:3hbKcj640iYmPQgecainOr","Eat Your Young","Unreal Unearth","Hozier","2023-08-18","243946","64","False","indie","Rubyworks / Universal-Island Records Ltd","0.549","0.595","7","-6.472","0","0.0283","0.359","0.0749","0.249","0.315","90.016","4"
"spotify:track:1EYP6mRfJY45IDKETJsjMO","Damage Gets Done","Unreal Unearth","Hozier;Brandi Carlile","2023-08-18","268653","52","False","country","Rubyworks / Universal-Island Records Ltd","0.5","0.841","7","-4.508","1","0.0854","0.417","0","0.148","0.283","153.009","3"
"spotify:track:44hoFQSNqQKKFPxKCCMoZ3","Who We Are","Unreal Unearth","Hozier","2023-08-18","245666","54","False","indie","Rubyworks / Universal-Island Records Ltd","0.45","0.398","2","-6.877","1","0.0263","0.0976","0.000554","0.088","0.0994","158.057","4"
"spotify:track:3LwcUjK7q0cnbeYJRZbjbd","Son of Nyx","Unreal Unearth","Hozier","2023-08-18","199013","45","False","indie","Rubyworks / Universal-Island Records Ltd","0.178","0.312","8","-11.542","1","0.0317","0.809","0.942","0.381","0.0372","61.878","3"
"spotify:track:6ntIhmLNCrx09gn9GhjZ5A","All Things End","Unreal Unearth","Hozier","2023-08-18","216693","52","False","indie","Rubyworks / Universal-Island Records Ltd","0.541","0.562","0","-7.265","1","0.0443","0.373","0","0.0794","0.223","75.125","4"
"spotify:track:0R0zHeoFVJHi9QbGL7cSaD","To Someone From A Warm Climate (Uiscefhuaraithe)","Unreal Unearth","Hozier","2023-08-18","240773","47","False","indie","Rubyworks / Universal-Island Records Ltd","0.456","0.178","1","-9.665","1","0.0515","0.86","0","0.0964","0.206","140.866","4"
"spotify:track:2fuTf4PvkLWAAVHetDc5yL","Butchered Tongue","Unreal Unearth","Hozier","2023-08-18","149880","45","False","indie","Rubyworks / Universal-Island Records Ltd","0.353","0.235","2","-14.222","1","0.0463","0.867","0.00198","0.115","0.422","81.578","3"
"spotify:track:3vRQw2YQTzhNGvul0Cb7my","Anything But","Unreal Unearth","Hozier","2023-08-18","225333","46","False","indie","Rubyworks / Universal-Island Records Ltd","0.636","0.719","8","-7.207","1","0.0848","0.454","0.000137","0.0544","0.589","92.829","4"
"spotify:track:6sZ7gxjnExFIU0fNA7vCWG","Abstract (Psychopomp)","Unreal Unearth","Hozier","2023-08-18","244120","54","False","indie","Rubyworks / Universal-Island Records Ltd","0.479","0.603","0","-6.546","1","0.0333","0.199","4.34E-6","0.12","0.225","80.982","4"
"spotify:track:05QGaQnoBuda27vXxpuiRU","Unknown / Nth","Unreal Unearth","Hozier","2023-08-18","280106","63","False","indie","Rubyworks / Universal-Island Records Ltd","0.479","0.178","2","-9.98","1","0.0382","0.76","0.000168","0.0897","0.21","134.856","4"
"spotify:track:70DOGQeW4mp3KdDv7pRGlD","First Light","Unreal Unearth","Hozier","2023-08-18","292080","51","False","indie","Rubyworks / Universal-Island Records Ltd","0.184","0.527","11","-5.224","0","0.0303","0.0345","0","0.0944","0.059","147.908","4"
"spotify:track:4w2GLmK2wnioVnb5CPQeex","360","BRAT","Charli xcx","2024-06-07","133805","81","True","pop, electrónica","Atlantic Records","0.857","0.62","0","-8.13","1","0.0472","0.646","0.244","0.0934","0.796","120.042","4"
"spotify:track:0CySZwyRJ0vyUqtSjM9i2k","Club classics","BRAT","Charli xcx","2024-06-07","153526","69","False","pop, electrónica","Atlantic Records","0.704","0.868","7","-6.022","1","0.191","0.125","4.4E-5","0.167","0.712","144.969","4"
"spotify:track:5c9tBmJKbTdn1vhzXHeAwW","Sympathy is a knife","BRAT","Charli xcx","2024-06-07","151125","71","True","pop, electrónica","Atlantic Records","0.718","0.706","7","-5.596","0","0.0587","0.0539","0","0.41","0.58","131.943","4"
"spotify:track:0PFZCt7UNmpas24HejQGu8","I might say something stupid","BRAT","Charli xcx","2024-06-07","109202","59","False","pop, electrónica","Atlantic Records","0.504","0.3","5","-9.199","1","0.029","0.736","0.00629","0.0951","0.16","79.25","4"
"spotify:track:62fqMvguJbsSs9HKhhRfuS","Talk talk","BRAT","Charli xcx","2024-06-07","161757","68","False","pop, electrónica","Atlantic Records","0.579","0.892","0","-5.636","0","0.282","0.0455","0","0.137","0.639","130.146","3"
"spotify:track:3Y1EvIgEVw51XtgNEgpz5c","Von dutch","BRAT","Charli xcx","2024-06-07","164284","80","True","pop, electrónica","Atlantic Records","0.706","0.698","10","-5.679","1","0.0537","0.00298","0.00375","0.116","0.648","130.013","4"
"spotify:track:5sMEEjviCkH6Rp5X2ZvIIc","Everything is romantic","BRAT","Charli xcx","2024-06-07","203482","69","False","pop, electrónica","Atlantic Records","0.485","0.638","2","-6.962","0","0.139","0.309","4.13E-5","0.137","0.421","149.99","4"
"spotify:track:50GxvQA2KEWNt31EdwIlzY","Rewind","BRAT","Charli xcx","2024-06-07","168443","61","False","pop, electrónica","Atlantic Records","0.504","0.742","1","-5.157","1","0.244","0.296","0.000215","0.258","0.684","89.141","3"
"spotify:track:0AkiAfilrTUXV49dleC5SB","So I","BRAT","Charli xcx","2024-06-07","211352","60","False","pop, electrónica","Atlantic Records","0.725","0.478","2","-7.333","1","0.0298","0.739","4.3E-6","0.0945","0.53","116.055","4"
"spotify:track:41krZZovstMJKeJZJtbL78","Girl, so confusing","BRAT","Charli xcx","2024-06-07","174507","68","False","pop, electrónica","Atlantic Records","0.693","0.799","11","-6.41","0","0.0633","0.069","6.11E-5","0.292","0.363","124.994","4"
"spotify:track:19RybK6XDbAVpcdxSbZL1o","Apple","BRAT","Charli xcx","2024-06-07","151739","78","False","pop, electrónica","Atlantic Records","0.804","0.957","0","-5.452","1","0.034","0.125","0.0174","0.114","0.962","126.035","4"
"spotify:track:4wTvw1dBiPXNiHTh0zzpcI","B2b","BRAT","Charli xcx","2024-06-07","178579","76","False","pop, electrónica","Atlantic Records","0.769","0.771","1","-3.12","1","0.0436","0.000783","0.671","0.0537","0.37","116.027","3"
